
 num     #instances         #bytes  class name
3470:             1             24  org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy$2
3471:             1             24  org.apache.logging.log4j.core.pattern.PatternParser
3472:             1             24  org.apache.logging.log4j.core.pattern.ThreadNamePatternConverter
3473:             1             24  org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry$RegisteredCancellable
3474:             1             24  org.apache.logging.log4j.message.SimpleMessage
3475:             1             24  org.apache.logging.log4j.spi.LoggerRegistry
3476:             1             24  org.apache.logging.log4j.status.StatusConsoleListener
3477:             1             24  org.slf4j.helpers.BasicMarker
3478:             1             24  sun.launcher.LauncherHelper
3479:             1             24  sun.management.CompilationImpl
3480:             1             24  sun.management.MemoryImpl
3481:             1             24  sun.management.OperatingSystemImpl
3482:             1             24  sun.management.RuntimeImpl
3483:             1             24  sun.management.ThreadImpl
3484:             1             24  sun.management.VMManagementImpl
3485:             1             24  sun.net.ProgressMonitor
3486:             1             24  sun.net.sdp.SdpProvider
3487:             1             24  sun.net.www.MessageHeader
3488:             1             24  sun.net.www.protocol.http.Handler
3489:             1             24  sun.net.www.protocol.jar.JarURLConnection$JarURLInputStream
3490:             1             24  sun.nio.cs.IBM437
3491:             1             24  sun.nio.cs.IBM850
3492:             1             24  sun.nio.cs.IBM852
3493:             1             24  sun.nio.cs.IBM866
3494:             1             24  sun.nio.cs.ISO_8859_1
3495:             1             24  sun.nio.cs.ISO_8859_13
3496:             1             24  sun.nio.cs.ISO_8859_2
3497:             1             24  sun.nio.cs.ISO_8859_7
3498:             1             24  sun.nio.cs.ISO_8859_9
3499:             1             24  sun.nio.cs.KOI8_R
3500:             1             24  sun.nio.cs.MS1250
3501:             1             24  sun.nio.cs.MS1251
3502:             1             24  sun.nio.cs.MS1252
3503:             1             24  sun.nio.cs.MS1257
3504:             1             24  sun.nio.cs.ThreadLocalCoders$1
3505:             1             24  sun.nio.cs.ThreadLocalCoders$2
3506:             1             24  sun.nio.cs.US_ASCII
3507:             1             24  sun.nio.cs.UTF_16
3508:             1             24  sun.nio.cs.UTF_16BE
3509:             1             24  sun.nio.cs.UTF_16LE
3510:             1             24  sun.nio.cs.UTF_32
3511:             1             24  sun.nio.cs.UTF_8
3512:             1             24  sun.reflect.generics.tree.Wildcard
3513:             1             24  sun.util.locale.BaseLocale$Cache
3514:             1             24  sun.util.locale.provider.CalendarDataProviderImpl
3515:             1             24  sun.util.locale.provider.CalendarProviderImpl
3516:             1             24  sun.util.locale.provider.CurrencyNameProviderImpl
3517:             1             24  sun.util.locale.provider.DateFormatSymbolsProviderImpl
3518:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl
3519:             1             24  sun.util.locale.provider.NumberFormatProviderImpl
3520:             1             24  sun.util.logging.PlatformLogger
3521:             1             24  sun.util.logging.PlatformLogger$JavaLoggerProxy
3522:             1             16  [Lcom.alibaba.fastjson.serializer.SerializeFilter;
3523:             1             16  [Lio.netty.util.AsciiString;
3524:             1             16  [Ljava.beans.EventSetDescriptor;
3525:             1             16  [Ljava.lang.Throwable;
3526:             1             16  [Ljava.net.NetworkInterface;
3527:             1             16  [Ljava.nio.file.attribute.FileAttribute;
3528:             1             16  [Ljava.security.Provider;
3529:             1             16  [Ljava.security.cert.X509Certificate;
3530:             1             16  [Ljava.text.FieldPosition;
3531:             1             16  [Ljava.util.logging.Handler;
3532:             1             16  [Ljavax.security.cert.X509Certificate;
3533:             1             16  com.alibaba.druid.mock.handler.MySqlMockExecuteHandlerImpl
3534:             1             16  com.alibaba.druid.stat.DruidDataSourceStatManager
3535:             1             16  com.alibaba.druid.stat.DruidStatService
3536:             1             16  com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer
3537:             1             16  com.alibaba.fastjson.parser.deserializer.MapDeserializer
3538:             1             16  com.alibaba.fastjson.parser.deserializer.NumberDeserializer
3539:             1             16  com.alibaba.fastjson.parser.deserializer.StackTraceElementDeserializer
3540:             1             16  com.alibaba.fastjson.parser.deserializer.TimeDeserializer
3541:             1             16  com.alibaba.fastjson.serializer.AtomicCodec
3542:             1             16  com.alibaba.fastjson.serializer.BigDecimalCodec
3543:             1             16  com.alibaba.fastjson.serializer.BigIntegerCodec
3544:             1             16  com.alibaba.fastjson.serializer.BooleanCodec
3545:             1             16  com.alibaba.fastjson.serializer.CalendarCodec
3546:             1             16  com.alibaba.fastjson.serializer.CharArrayCodec
3547:             1             16  com.alibaba.fastjson.serializer.CharacterCodec
3548:             1             16  com.alibaba.fastjson.serializer.CollectionCodec
3549:             1             16  com.alibaba.fastjson.serializer.DateCodec
3550:             1             16  com.alibaba.fastjson.serializer.FloatCodec
3551:             1             16  com.alibaba.fastjson.serializer.IntegerCodec
3552:             1             16  com.alibaba.fastjson.serializer.LongCodec
3553:             1             16  com.alibaba.fastjson.serializer.MiscCodec
3554:             1             16  com.alibaba.fastjson.serializer.ObjectArrayCodec
3555:             1             16  com.alibaba.fastjson.serializer.ReferenceCodec
3556:             1             16  com.alibaba.fastjson.serializer.StringCodec
3557:             1             16  com.game.achievement.manager.AchievementAttributeCalculator
3558:             1             16  com.game.achievement.manager.AchievementManager
3559:             1             16  com.game.activeCode.manager.ActiveCodeManager
3560:             1             16  com.game.backpack.manager.BackpackManager
